check_id,taxonomy,scope,parent_major_code,industry_code,capital_size_code,metric_id,measure,expected_oku_yen,actual_oku_yen,difference_oku_yen,tolerance_oku_yen,status
cross_row_leaf_138_operating_profit_current,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,138,26,operating_profit,current,1806.49,1806.49,0.0,0.01,PASS
cross_row_leaf_138_operating_profit_previous,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,138,26,operating_profit,previous,1926.28,1926.28,0.0,0.01,PASS
cross_row_leaf_138_operating_profit_yoy_delta,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,138,26,operating_profit,yoy_delta,-119.78999999999996,-119.78999999999996,0.0,0.01,PASS
cross_row_leaf_138_ordinary_profit_current,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,138,26,ordinary_profit,current,1898.79,1898.79,0.0,0.01,PASS
cross_row_leaf_138_ordinary_profit_previous,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,138,26,ordinary_profit,previous,2145.53,2145.5299999999997,-4.547473508864641e-13,0.01,PASS
cross_row_leaf_138_ordinary_profit_yoy_delta,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,138,26,ordinary_profit,yoy_delta,-246.74000000000024,-246.7399999999999,3.410605131648481e-13,0.01,PASS
cross_row_leaf_158_sales_current,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,158,26,sales,current,34882.98,34882.98,0.0,0.01,PASS
cross_row_leaf_158_sales_previous,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,158,26,sales,previous,36340.56,36340.56,0.0,0.01,PASS
cross_row_leaf_158_sales_yoy_delta,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,158,26,sales,yoy_delta,-1457.5799999999945,-1457.579999999998,-3.637978807091713e-12,0.01,PASS
cross_row_leaf_158_operating_profit_current,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,158,26,operating_profit,current,13944.97,13944.97,0.0,0.01,PASS
cross_row_leaf_158_operating_profit_previous,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,158,26,operating_profit,previous,16012.28,16012.279999999999,-1.8189894035458565e-12,0.01,PASS
cross_row_leaf_158_operating_profit_yoy_delta,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,158,26,operating_profit,yoy_delta,-2067.3100000000013,-2067.31,1.3642420526593924e-12,0.01,PASS
cross_row_leaf_158_ordinary_profit_current,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,158,26,ordinary_profit,current,9402.52,9402.52,0.0,0.01,PASS
cross_row_leaf_158_ordinary_profit_previous,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,158,26,ordinary_profit,previous,14807.8,14807.800000000001,1.8189894035458565e-12,0.01,PASS
cross_row_leaf_158_ordinary_profit_yoy_delta,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,158,26,ordinary_profit,yoy_delta,-5405.279999999999,-5405.28,-9.094947017729282e-13,0.01,PASS
cross_row_leaf_159_sales_current,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,159,26,sales,current,70364.89,70364.89,0.0,0.01,PASS
cross_row_leaf_159_sales_previous,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,159,26,sales,previous,72435.18,72435.18,0.0,0.01,PASS
cross_row_leaf_159_sales_yoy_delta,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,159,26,sales,yoy_delta,-2070.2899999999936,-2070.2899999999963,-2.7284841053187847e-12,0.01,PASS
cross_row_leaf_159_operating_profit_current,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,159,26,operating_profit,current,11861.14,11861.14,0.0,0.01,PASS
cross_row_leaf_159_operating_profit_previous,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,159,26,operating_profit,previous,11856.53,11856.53,0.0,0.01,PASS
cross_row_leaf_159_operating_profit_yoy_delta,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,159,26,operating_profit,yoy_delta,4.609999999998763,4.610000000000241,1.4779288903810084e-12,0.01,PASS
cross_row_leaf_159_ordinary_profit_current,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,159,26,ordinary_profit,current,12357.98,12357.98,0.0,0.01,PASS
cross_row_leaf_159_ordinary_profit_previous,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,159,26,ordinary_profit,previous,11573.33,11573.33,0.0,0.01,PASS
cross_row_leaf_159_ordinary_profit_yoy_delta,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,159,26,ordinary_profit,yoy_delta,784.6499999999996,784.649999999999,-6.821210263296962e-13,0.01,PASS
cross_row_leaf_153_sales_current,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,153,26,sales,current,6898.62,6898.62,0.0,0.01,PASS
cross_row_leaf_153_sales_previous,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,153,26,sales,previous,8162.83,8162.83,0.0,0.01,PASS
cross_row_leaf_153_sales_yoy_delta,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,153,26,sales,yoy_delta,-1264.21,-1264.2099999999996,4.547473508864641e-13,0.01,PASS
cross_row_leaf_153_operating_profit_current,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,153,26,operating_profit,current,797.09,797.0899999999999,-1.1368683772161603e-13,0.01,PASS
cross_row_leaf_153_operating_profit_previous,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,153,26,operating_profit,previous,817.22,817.2199999999999,-1.1368683772161603e-13,0.01,PASS
cross_row_leaf_153_operating_profit_yoy_delta,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,153,26,operating_profit,yoy_delta,-20.129999999999995,-20.13000000000001,-1.4210854715202004e-14,0.01,PASS
cross_row_leaf_153_ordinary_profit_current,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,153,26,ordinary_profit,current,815.51,815.51,0.0,0.01,PASS
cross_row_leaf_153_ordinary_profit_previous,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,153,26,ordinary_profit,previous,930.42,930.4200000000001,1.1368683772161603e-13,0.01,PASS
cross_row_leaf_153_ordinary_profit_yoy_delta,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,153,26,ordinary_profit,yoy_delta,-114.90999999999997,-114.91000000000008,-1.1368683772161603e-13,0.01,PASS
cross_row_leaf_152_sales_current,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,152,26,sales,current,25471.64,25471.64,0.0,0.01,PASS
cross_row_leaf_152_sales_previous,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,152,26,sales,previous,21685.36,21685.36,0.0,0.01,PASS
cross_row_leaf_152_sales_yoy_delta,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,152,26,sales,yoy_delta,3786.279999999999,3786.2800000000016,2.7284841053187847e-12,0.01,PASS
cross_row_leaf_152_operating_profit_current,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,152,26,operating_profit,current,679.19,679.1899999999999,-1.1368683772161603e-13,0.01,PASS
cross_row_leaf_152_operating_profit_previous,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,152,26,operating_profit,previous,755.05,755.05,0.0,0.01,PASS
cross_row_leaf_152_operating_profit_yoy_delta,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,152,26,operating_profit,yoy_delta,-75.8599999999999,-75.86000000000001,-1.1368683772161603e-13,0.01,PASS
cross_row_leaf_152_ordinary_profit_current,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,152,26,ordinary_profit,current,810.98,810.98,0.0,0.01,PASS
cross_row_leaf_152_ordinary_profit_previous,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,152,26,ordinary_profit,previous,951.73,951.73,0.0,0.01,PASS
cross_row_leaf_152_ordinary_profit_yoy_delta,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,152,26,ordinary_profit,yoy_delta,-140.75,-140.75,0.0,0.01,PASS
cross_row_leaf_160_sales_current,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,160,26,sales,current,33585.17,33585.17,0.0,0.01,PASS
cross_row_leaf_160_sales_previous,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,160,26,sales,previous,33200.9,33200.9,0.0,0.01,PASS
cross_row_leaf_160_sales_yoy_delta,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,160,26,sales,yoy_delta,384.2699999999968,384.2699999999968,0.0,0.01,PASS
cross_row_leaf_160_operating_profit_current,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,160,26,operating_profit,current,1022.96,1022.9599999999999,-1.1368683772161603e-13,0.01,PASS
cross_row_leaf_160_operating_profit_previous,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,160,26,operating_profit,previous,1227.05,1227.05,0.0,0.01,PASS
cross_row_leaf_160_operating_profit_yoy_delta,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,160,26,operating_profit,yoy_delta,-204.08999999999992,-204.09000000000006,-1.4210854715202004e-13,0.01,PASS
cross_row_leaf_160_ordinary_profit_current,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,160,26,ordinary_profit,current,1138.02,1138.02,0.0,0.01,PASS
cross_row_leaf_160_ordinary_profit_previous,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,160,26,ordinary_profit,previous,1195.67,1195.67,0.0,0.01,PASS
cross_row_leaf_160_ordinary_profit_yoy_delta,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,160,26,ordinary_profit,yoy_delta,-57.65000000000009,-57.64999999999995,1.4210854715202004e-13,0.01,PASS
cross_row_leaf_143_sales_current,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,143,26,sales,current,114097.35,114097.35,0.0,0.01,PASS
cross_row_leaf_143_sales_previous,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,143,26,sales,previous,109174.1,109174.1,0.0,0.01,PASS
cross_row_leaf_143_sales_yoy_delta,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,143,26,sales,yoy_delta,4923.25,4923.25,0.0,0.01,PASS
cross_row_leaf_143_operating_profit_current,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,143,26,operating_profit,current,7008.18,7008.18,0.0,0.01,PASS
cross_row_leaf_143_operating_profit_previous,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,143,26,operating_profit,previous,6389.97,6389.97,0.0,0.01,PASS
cross_row_leaf_143_operating_profit_yoy_delta,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,143,26,operating_profit,yoy_delta,618.21,618.2100000000003,2.2737367544323206e-13,0.01,PASS
cross_row_leaf_143_ordinary_profit_current,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,143,26,ordinary_profit,current,8281.49,8281.49,0.0,0.01,PASS
cross_row_leaf_143_ordinary_profit_previous,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,143,26,ordinary_profit,previous,6631.63,6631.63,0.0,0.01,PASS
cross_row_leaf_143_ordinary_profit_yoy_delta,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,143,26,ordinary_profit,yoy_delta,1649.8599999999997,1649.8600000000001,4.547473508864641e-13,0.01,PASS
cross_column_leaf_19_sales_current,leaf,INDUSTRY_ROWS_TO_CAPITAL,,,19,sales,current,1474569.93,1474569.93,0.0,0.01,PASS
cross_column_leaf_19_sales_previous,leaf,INDUSTRY_ROWS_TO_CAPITAL,,,19,sales,previous,1444228.83,1444228.83,0.0,0.01,PASS
cross_column_leaf_19_sales_yoy_delta,leaf,INDUSTRY_ROWS_TO_CAPITAL,,,19,sales,yoy_delta,30341.09999999986,30341.099999999973,1.127773430198431e-10,0.01,PASS
cross_column_leaf_19_operating_profit_current,leaf,INDUSTRY_ROWS_TO_CAPITAL,,,19,operating_profit,current,82472.22,82472.22,0.0,0.01,PASS
cross_column_leaf_19_operating_profit_previous,leaf,INDUSTRY_ROWS_TO_CAPITAL,,,19,operating_profit,previous,84061.13,84061.13,0.0,0.01,PASS
cross_column_leaf_19_operating_profit_yoy_delta,leaf,INDUSTRY_ROWS_TO_CAPITAL,,,19,operating_profit,yoy_delta,-1588.9100000000035,-1588.9099999999974,6.139089236967266e-12,0.01,PASS
cross_column_leaf_19_ordinary_profit_current,leaf,INDUSTRY_ROWS_TO_CAPITAL,,,19,ordinary_profit,current,94161.62,94161.62,0.0,0.01,PASS
cross_column_leaf_19_ordinary_profit_previous,leaf,INDUSTRY_ROWS_TO_CAPITAL,,,19,ordinary_profit,previous,92758.82,92758.82,0.0,0.01,PASS
cross_column_leaf_19_ordinary_profit_yoy_delta,leaf,INDUSTRY_ROWS_TO_CAPITAL,,,19,ordinary_profit,yoy_delta,1402.7999999999884,1402.7999999999988,1.0459189070388675e-11,0.01,PASS
cross_column_leaf_24_sales_current,leaf,INDUSTRY_ROWS_TO_CAPITAL,,,24,sales,current,938212.46,938212.46,0.0,0.01,PASS
cross_column_leaf_24_sales_previous,leaf,INDUSTRY_ROWS_TO_CAPITAL,,,24,sales,previous,952162.4,952162.4,0.0,0.01,PASS
cross_column_leaf_24_sales_yoy_delta,leaf,INDUSTRY_ROWS_TO_CAPITAL,,,24,sales,yoy_delta,-13949.94000000006,-13949.939999999997,6.366462912410498e-11,0.01,PASS
cross_column_leaf_24_operating_profit_current,leaf,INDUSTRY_ROWS_TO_CAPITAL,,,24,operating_profit,current,54046.32,54046.32,0.0,0.01,PASS
cross_column_leaf_24_operating_profit_previous,leaf,INDUSTRY_ROWS_TO_CAPITAL,,,24,operating_profit,previous,46202.57,46202.57,0.0,0.01,PASS
cross_column_leaf_24_operating_profit_yoy_delta,leaf,INDUSTRY_ROWS_TO_CAPITAL,,,24,operating_profit,yoy_delta,7843.75,7843.750000000002,1.8189894035458565e-12,0.01,PASS
cross_column_leaf_24_ordinary_profit_current,leaf,INDUSTRY_ROWS_TO_CAPITAL,,,24,ordinary_profit,current,59048.11,59048.11,0.0,0.01,PASS
cross_column_leaf_24_ordinary_profit_previous,leaf,INDUSTRY_ROWS_TO_CAPITAL,,,24,ordinary_profit,previous,53105.14,53105.14,0.0,0.01,PASS
cross_column_leaf_24_ordinary_profit_yoy_delta,leaf,INDUSTRY_ROWS_TO_CAPITAL,,,24,ordinary_profit,yoy_delta,5942.970000000001,5942.969999999998,-2.7284841053187847e-12,0.01,PASS
cross_column_leaf_25_sales_current,leaf,INDUSTRY_ROWS_TO_CAPITAL,,,25,sales,current,1673831.66,1673831.66,0.0,0.01,PASS
cross_column_leaf_25_sales_previous,leaf,INDUSTRY_ROWS_TO_CAPITAL,,,25,sales,previous,1645919.58,1645919.58,0.0,0.01,PASS
cross_column_leaf_25_sales_yoy_delta,leaf,INDUSTRY_ROWS_TO_CAPITAL,,,25,sales,yoy_delta,27912.07999999984,27912.08000000001,1.673470251262188e-10,0.01,PASS
cross_column_leaf_25_operating_profit_current,leaf,INDUSTRY_ROWS_TO_CAPITAL,,,25,operating_profit,current,126315.82,126315.81999999999,-1.4551915228366852e-11,0.01,PASS
cross_column_leaf_25_operating_profit_previous,leaf,INDUSTRY_ROWS_TO_CAPITAL,,,25,operating_profit,previous,106600.41,106600.41,0.0,0.01,PASS
cross_column_leaf_25_operating_profit_yoy_delta,leaf,INDUSTRY_ROWS_TO_CAPITAL,,,25,operating_profit,yoy_delta,19715.410000000003,19715.41,-3.637978807091713e-12,0.01,PASS
cross_column_leaf_25_ordinary_profit_current,leaf,INDUSTRY_ROWS_TO_CAPITAL,,,25,ordinary_profit,current,173061.13,173061.13,0.0,0.01,PASS
cross_column_leaf_25_ordinary_profit_previous,leaf,INDUSTRY_ROWS_TO_CAPITAL,,,25,ordinary_profit,previous,138830.03,138830.03,0.0,0.01,PASS
cross_column_leaf_25_ordinary_profit_yoy_delta,leaf,INDUSTRY_ROWS_TO_CAPITAL,,,25,ordinary_profit,yoy_delta,34231.100000000006,34231.1,-7.275957614183426e-12,0.01,PASS
cross_grand_leaf_sales_current,leaf,CROSS_TO_ALL_INDUSTRY_ALL_CAPITAL,,,26,sales,current,4086614.05,4086614.05,0.0,0.01,PASS
cross_grand_leaf_sales_previous,leaf,CROSS_TO_ALL_INDUSTRY_ALL_CAPITAL,,,26,sales,previous,4042310.81,4042310.81,0.0,0.01,PASS
cross_grand_leaf_sales_yoy_delta,leaf,CROSS_TO_ALL_INDUSTRY_ALL_CAPITAL,,,26,sales,yoy_delta,44303.23999999976,44303.23999999998,2.255546860396862e-10,0.01,PASS
cross_grand_leaf_operating_profit_current,leaf,CROSS_TO_ALL_INDUSTRY_ALL_CAPITAL,,,26,operating_profit,current,262834.36,262834.36,0.0,0.01,PASS
cross_grand_leaf_operating_profit_previous,leaf,CROSS_TO_ALL_INDUSTRY_ALL_CAPITAL,,,26,operating_profit,previous,236864.11,236864.11,0.0,0.01,PASS
cross_grand_leaf_operating_profit_yoy_delta,leaf,CROSS_TO_ALL_INDUSTRY_ALL_CAPITAL,,,26,operating_profit,yoy_delta,25970.25,25970.250000000004,3.637978807091713e-12,0.01,PASS
cross_grand_leaf_ordinary_profit_current,leaf,CROSS_TO_ALL_INDUSTRY_ALL_CAPITAL,,,26,ordinary_profit,current,326270.86,326270.86,0.0,0.01,PASS
cross_grand_leaf_ordinary_profit_previous,leaf,CROSS_TO_ALL_INDUSTRY_ALL_CAPITAL,,,26,ordinary_profit,previous,284693.99,284693.99,0.0,0.01,PASS
cross_grand_leaf_ordinary_profit_yoy_delta,leaf,CROSS_TO_ALL_INDUSTRY_ALL_CAPITAL,,,26,ordinary_profit,yoy_delta,41576.869999999995,41576.869999999995,0.0,0.01,PASS
net_non_operating_gap_row_109_current,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,109,26,net_non_operating_gap,current,2622.6000000000004,2622.6,-4.547473508864641e-13,0.01,PASS
net_non_operating_gap_row_109_previous,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,109,26,net_non_operating_gap,previous,3020.45,3020.4500000000007,9.094947017729282e-13,0.01,PASS
net_non_operating_gap_row_109_yoy_delta,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,109,26,net_non_operating_gap,yoy_delta,-397.84999999999945,-397.8500000000008,-1.3642420526593924e-12,0.01,PASS
net_non_operating_gap_row_110_current,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,110,26,net_non_operating_gap,current,710.3899999999999,710.39,1.1368683772161603e-13,0.01,PASS
net_non_operating_gap_row_110_previous,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,110,26,net_non_operating_gap,previous,381.40999999999997,381.40999999999997,0.0,0.01,PASS
net_non_operating_gap_row_110_yoy_delta,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,110,26,net_non_operating_gap,yoy_delta,328.9799999999999,328.98,1.1368683772161603e-13,0.01,PASS
net_non_operating_gap_row_112_current,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,112,26,net_non_operating_gap,current,61.01000000000002,61.01000000000001,-7.105427357601002e-15,0.01,PASS
net_non_operating_gap_row_112_previous,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,112,26,net_non_operating_gap,previous,-81.84,-81.84,0.0,0.01,PASS
net_non_operating_gap_row_112_yoy_delta,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,112,26,net_non_operating_gap,yoy_delta,142.85000000000002,142.85000000000002,0.0,0.01,PASS
net_non_operating_gap_row_113_current,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,113,26,net_non_operating_gap,current,381.05000000000007,381.0499999999999,-1.7053025658242404e-13,0.01,PASS
net_non_operating_gap_row_113_previous,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,113,26,net_non_operating_gap,previous,302.15,302.15000000000003,5.684341886080802e-14,0.01,PASS
net_non_operating_gap_row_113_yoy_delta,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,113,26,net_non_operating_gap,yoy_delta,78.90000000000009,78.89999999999988,-2.1316282072803006e-13,0.01,PASS
net_non_operating_gap_row_114_current,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,114,26,net_non_operating_gap,current,324.4899999999999,324.4899999999999,0.0,0.01,PASS
net_non_operating_gap_row_114_previous,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,114,26,net_non_operating_gap,previous,205.56000000000006,205.55999999999997,-8.526512829121202e-14,0.01,PASS
net_non_operating_gap_row_114_yoy_delta,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,114,26,net_non_operating_gap,yoy_delta,118.92999999999984,118.92999999999995,1.1368683772161603e-13,0.01,PASS
net_non_operating_gap_row_115_current,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,115,26,net_non_operating_gap,current,10466.64,10466.64,0.0,0.01,PASS
net_non_operating_gap_row_115_previous,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,115,26,net_non_operating_gap,previous,7651.93,7651.93,0.0,0.01,PASS
net_non_operating_gap_row_115_yoy_delta,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,115,26,net_non_operating_gap,yoy_delta,2814.709999999999,2814.71,9.094947017729282e-13,0.01,PASS
net_non_operating_gap_row_116_current,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,116,26,net_non_operating_gap,current,134.67000000000007,134.66999999999996,-1.1368683772161603e-13,0.01,PASS
net_non_operating_gap_row_116_previous,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,116,26,net_non_operating_gap,previous,164.08,164.07999999999998,-2.842170943040401e-14,0.01,PASS
net_non_operating_gap_row_116_yoy_delta,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,116,26,net_non_operating_gap,yoy_delta,-29.40999999999994,-29.410000000000025,-8.526512829121202e-14,0.01,PASS
net_non_operating_gap_row_117_current,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,117,26,net_non_operating_gap,current,1179.6799999999998,1179.68,2.2737367544323206e-13,0.01,PASS
net_non_operating_gap_row_117_previous,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,117,26,net_non_operating_gap,previous,778.3099999999997,778.3100000000001,3.410605131648481e-13,0.01,PASS
net_non_operating_gap_row_117_yoy_delta,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,117,26,net_non_operating_gap,yoy_delta,401.3700000000001,401.37,-1.1368683772161603e-13,0.01,PASS
net_non_operating_gap_row_118_current,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,118,26,net_non_operating_gap,current,228.62999999999988,228.63000000000005,1.7053025658242404e-13,0.01,PASS
net_non_operating_gap_row_118_previous,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,118,26,net_non_operating_gap,previous,-170.35000000000014,-170.35,1.4210854715202004e-13,0.01,PASS
net_non_operating_gap_row_118_yoy_delta,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,118,26,net_non_operating_gap,yoy_delta,398.98,398.98,0.0,0.01,PASS
net_non_operating_gap_row_119_current,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,119,26,net_non_operating_gap,current,895.1100000000001,895.1100000000001,0.0,0.01,PASS
net_non_operating_gap_row_119_previous,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,119,26,net_non_operating_gap,previous,119.54999999999995,119.55000000000011,1.5631940186722204e-13,0.01,PASS
net_non_operating_gap_row_119_yoy_delta,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,119,26,net_non_operating_gap,yoy_delta,775.5600000000002,775.56,-2.2737367544323206e-13,0.01,PASS
net_non_operating_gap_row_120_current,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,120,26,net_non_operating_gap,current,799.7199999999998,799.7200000000003,4.547473508864641e-13,0.01,PASS
net_non_operating_gap_row_120_previous,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,120,26,net_non_operating_gap,previous,813.02,813.02,0.0,0.01,PASS
net_non_operating_gap_row_120_yoy_delta,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,120,26,net_non_operating_gap,yoy_delta,-13.300000000000182,-13.299999999999784,3.979039320256561e-13,0.01,PASS
net_non_operating_gap_row_154_current,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,154,26,net_non_operating_gap,current,1024.77,1024.77,0.0,0.01,PASS
net_non_operating_gap_row_154_previous,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,154,26,net_non_operating_gap,previous,940.5600000000002,940.5599999999998,-3.410605131648481e-13,0.01,PASS
net_non_operating_gap_row_154_yoy_delta,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,154,26,net_non_operating_gap,yoy_delta,84.20999999999981,84.21000000000004,2.2737367544323206e-13,0.01,PASS
net_non_operating_gap_row_121_current,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,121,26,net_non_operating_gap,current,1266.1599999999999,1266.1599999999999,0.0,0.01,PASS
net_non_operating_gap_row_121_previous,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,121,26,net_non_operating_gap,previous,1345.87,1345.87,0.0,0.01,PASS
net_non_operating_gap_row_121_yoy_delta,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,121,26,net_non_operating_gap,yoy_delta,-79.71000000000004,-79.70999999999992,1.1368683772161603e-13,0.01,PASS
net_non_operating_gap_row_124_current,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,124,26,net_non_operating_gap,current,3445.77,3445.7700000000004,4.547473508864641e-13,0.01,PASS
net_non_operating_gap_row_124_previous,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,124,26,net_non_operating_gap,previous,4531.17,4531.169999999999,-9.094947017729282e-13,0.01,PASS
net_non_operating_gap_row_124_yoy_delta,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,124,26,net_non_operating_gap,yoy_delta,-1085.4,-1085.3999999999992,9.094947017729282e-13,0.01,PASS
net_non_operating_gap_row_122_current,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,122,26,net_non_operating_gap,current,2610.9799999999996,2610.980000000001,1.3642420526593924e-12,0.01,PASS
net_non_operating_gap_row_122_previous,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,122,26,net_non_operating_gap,previous,1416.1000000000004,1416.1000000000006,2.2737367544323206e-13,0.01,PASS
net_non_operating_gap_row_122_yoy_delta,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,122,26,net_non_operating_gap,yoy_delta,1194.8799999999992,1194.8800000000003,1.1368683772161603e-12,0.01,PASS
net_non_operating_gap_row_145_current,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,145,26,net_non_operating_gap,current,4562.330000000002,4562.33,-1.8189894035458565e-12,0.01,PASS
net_non_operating_gap_row_145_previous,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,145,26,net_non_operating_gap,previous,510.60000000000036,510.60000000000014,-2.2737367544323206e-13,0.01,PASS
net_non_operating_gap_row_145_yoy_delta,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,145,26,net_non_operating_gap,yoy_delta,4051.7300000000014,4051.7299999999996,-1.8189894035458565e-12,0.01,PASS
net_non_operating_gap_row_123_current,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,123,26,net_non_operating_gap,current,6627.280000000001,6627.28,-9.094947017729282e-13,0.01,PASS
net_non_operating_gap_row_123_previous,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,123,26,net_non_operating_gap,previous,4200.619999999999,4200.620000000001,1.8189894035458565e-12,0.01,PASS
net_non_operating_gap_row_123_yoy_delta,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,123,26,net_non_operating_gap,yoy_delta,2426.6600000000017,2426.6599999999994,-2.2737367544323206e-12,0.01,PASS
net_non_operating_gap_row_125_current,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,125,26,net_non_operating_gap,current,695.1199999999999,695.12,1.1368683772161603e-13,0.01,PASS
