year,pref,計,針葉樹_計,針葉樹_あかまつ・くろまつ,針葉樹_すぎ,針葉樹_ひのき,針葉樹_もみ・つが,針葉樹_からまつ,針葉樹_えぞまつ・とどまつ,針葉樹_その他,広葉樹_計,広葉樹_なら,広葉樹_ぶな,広葉樹_その他
1999,兵庫県,228.0,178.0,28.0,103.0,41.0,,0.0,,6.0,50.0,2.0,,48.0
1999,北海道,3789.0,2690.0,5.0,42.0,0.0,,1169.0,1442.0,32.0,1099.0,87.0,33.0,979.0
1999,千葉県,94.0,83.0,3.0,74.0,6.0,,0.0,0.0,0.0,11.0,,,11.0
1999,和歌山県,230.0,222.0,2.0,124.0,94.0,,,,2.0,8.0,,,8.0
1999,埼玉県,95.0,82.0,2.0,57.0,22.0,,0.0,,1.0,13.0,0.0,,13.0
1999,大分県,725.0,719.0,12.0,623.0,82.0,,0.0,,2.0,6.0,,,6.0
1999,大阪府,26.0,14.0,3.0,4.0,7.0,,,,0.0,12.0,1.0,1.0,10.0
1999,奈良県,333.0,322.0,4.0,165.0,148.0,,,,5.0,11.0,1.0,0.0,10.0
1999,宮城県,462.0,346.0,87.0,244.0,4.0,,6.0,1.0,4.0,116.0,5.0,3.0,108.0
1999,宮崎県,1155.0,1064.0,41.0,952.0,66.0,,,,5.0,91.0,,,91.0
1999,富山県,46.0,28.0,1.0,21.0,2.0,,0.0,2.0,2.0,18.0,1.0,,17.0
1999,山口県,211.0,136.0,45.0,63.0,28.0,,0.0,,0.0,75.0,1.0,,74.0
1999,山形県,331.0,245.0,23.0,214.0,0.0,,5.0,0.0,3.0,86.0,4.0,4.0,78.0
1999,山梨県,63.0,35.0,4.0,13.0,8.0,,4.0,0.0,6.0,28.0,1.0,0.0,27.0
1999,岐阜県,538.0,431.0,43.0,146.0,210.0,,11.0,1.0,20.0,107.0,25.0,10.0,72.0
1999,岡山県,391.0,361.0,60.0,141.0,160.0,,,,0.0,30.0,2.0,,28.0
1999,岩手県,1180.0,674.0,197.0,301.0,3.0,,167.0,1.0,5.0,506.0,26.0,17.0,463.0
1999,島根県,364.0,216.0,131.0,66.0,19.0,,0.0,,0.0,148.0,9.0,0.0,139.0
1999,広島県,358.0,232.0,163.0,35.0,33.0,,0.0,,1.0,126.0,5.0,1.0,120.0
1999,徳島県,227.0,214.0,15.0,176.0,16.0,,0.0,0.0,7.0,13.0,0.0,,13.0
1999,愛媛県,492.0,484.0,25.0,293.0,165.0,,,,1.0,8.0,,,8.0
1999,愛知県,216.0,196.0,8.0,97.0,90.0,,0.0,,1.0,20.0,3.0,0.0,17.0
1999,新潟県,200.0,157.0,22.0,132.0,1.0,,0.0,,2.0,43.0,1.0,1.0,41.0
1999,東京都,27.0,20.0,0.0,10.0,7.0,,0.0,,3.0,7.0,,,7.0
1999,栃木県,410.0,384.0,16.0,270.0,89.0,,1.0,,8.0,26.0,0.0,1.0,25.0
1999,沖縄県,8.0,6.0,,,,,,,6.0,2.0,,,2.0
1999,滋賀県,68.0,59.0,20.0,23.0,16.0,,0.0,,0.0,9.0,1.0,0.0,8.0
1999,熊本県,806.0,751.0,19.0,565.0,153.0,,,,14.0,55.0,0.0,,55.0
1999,石川県,122.0,101.0,5.0,66.0,6.0,,0.0,,24.0,21.0,0.0,,21.0
1999,神奈川県,25.0,16.0,2.0,8.0,6.0,,,,0.0,9.0,0.0,,9.0
1999,福井県,172.0,132.0,22.0,100.0,7.0,,0.0,,3.0,40.0,6.0,0.0,34.0
1999,福岡県,155.0,142.0,13.0,100.0,29.0,,0.0,,0.0,13.0,0.0,0.0,13.0
1999,福島県,800.0,560.0,143.0,348.0,44.0,,13.0,0.0,12.0,240.0,16.0,5.0,219.0
1999,秋田県,698.0,582.0,28.0,543.0,0.0,,3.0,,8.0,116.0,6.0,13.0,97.0
1999,群馬県,193.0,168.0,8.0,124.0,16.0,,20.0,0.0,0.0,25.0,1.0,0.0,24.0
1999,茨城県,235.0,199.0,8.0,140.0,50.0,,,,1.0,36.0,0.0,,36.0
1999,長崎県,111.0,58.0,1.0,36.0,21.0,,,,0.0,53.0,,,53.0
1999,長野県,348.0,307.0,30.0,50.0,90.0,,113.0,0.0,24.0,41.0,3.0,0.0,38.0
1999,青森県,625.0,490.0,72.0,289.0,1.0,,29.0,0.0,99.0,135.0,9.0,31.0,95.0
1999,静岡県,348.0,338.0,7.0,197.0,129.0,,1.0,0.0,4.0,10.0,0.0,0.0,10.0
1999,香川県,14.0,11.0,10.0,1.0,0.0,,,,0.0,3.0,,,3.0
1999,高知県,475.0,439.0,19.0,228.0,181.0,,2.0,,9.0,36.0,0.0,0.0,36.0
1999,鳥取県,144.0,119.0,46.0,53.0,20.0,,,0.0,0.0,25.0,2.0,0.0,23.0
1999,鹿児島県,538.0,415.0,10.0,352.0,48.0,,,,5.0,123.0,,,123.0
2000,三重県,410.0,403.0,16.0,198.0,189.0,,0.0,,0.0,7.0,1.0,0.0,6.0
2000,京都府,111.0,82.0,16.0,37.0,27.0,,,0.0,2.0,29.0,2.0,1.0,26.0
2000,佐賀県,143.0,86.0,5.0,60.0,21.0,,0.0,0.0,0.0,57.0,,,57.0
2000,全国,17987.0,14520.0,1332.0,7776.0,2313.0,,1581.0,1190.0,328.0,3467.0,219.0,111.0,3137.0
2000,兵庫県,207.0,171.0,25.0,102.0,39.0,,,,5.0,36.0,2.0,0.0,34.0
2000,北海道,3496.0,2492.0,3.0,34.0,0.0,,1211.0,1185.0,59.0,1004.0,90.0,28.0,886.0
2000,千葉県,92.0,84.0,2.0,69.0,6.0,,,,7.0,8.0,,0.0,8.0
2000,和歌山県,223.0,215.0,2.0,126.0,85.0,,0.0,,2.0,8.0,,,8.0
2000,埼玉県,99.0,84.0,1.0,57.0,25.0,,0.0,0.0,1.0,15.0,0.0,0.0,15.0
2000,大分県,682.0,675.0,8.0,575.0,89.0,,0.0,,3.0,7.0,0.0,,7.0
2000,大阪府,26.0,12.0,3.0,5.0,4.0,,,,0.0,14.0,1.0,1.0,12.0
2000,奈良県,297.0,288.0,5.0,146.0,132.0,,0.0,,5.0,9.0,0.0,0.0,9.0
2000,宮城県,439.0,334.0,89.0,230.0,3.0,,5.0,1.0,6.0,105.0,4.0,2.0,99.0
2000,宮崎県,1161.0,1083.0,37.0,969.0,74.0,,,,3.0,78.0,,1.0,77.0
2000,富山県,40.0,21.0,0.0,18.0,1.0,,0.0,0.0,2.0,19.0,1.0,0.0,18.0
2000,山口県,193.0,131.0,35.0,65.0,31.0,,0.0,,0.0,62.0,0.0,,62.0
2000,山形県,343.0,248.0,25.0,219.0,0.0,,3.0,,1.0,95.0,6.0,2.0,87.0
2000,山梨県,54.0,34.0,4.0,12.0,6.0,,6.0,0.0,6.0,20.0,1.0,0.0,19.0
2000,岐阜県,503.0,399.0,38.0,147.0,184.0,,11.0,1.0,18.0,104.0,22.0,16.0,66.0
2000,岡山県,381.0,354.0,54.0,131.0,169.0,,,,0.0,27.0,1.0,,26.0
2000,岩手県,1155.0,658.0,181.0,308.0,4.0,,159.0,1.0,5.0,497.0,23.0,11.0,463.0
2000,島根県,337.0,209.0,114.0,75.0,20.0,,0.0,,0.0,128.0,9.0,2.0,117.0
2000,広島県,336.0,217.0,146.0,38.0,32.0,,0.0,0.0,1.0,119.0,5.0,1.0,113.0
2000,徳島県,222.0,203.0,14.0,173.0,14.0,,0.0,,2.0,19.0,0.0,,19.0
2000,愛媛県,537.0,532.0,26.0,328.0,176.0,,0.0,,2.0,5.0,,0.0,5.0
2000,愛知県,208.0,186.0,8.0,97.0,81.0,,0.0,0.0,0.0,22.0,6.0,0.0,16.0
2000,新潟県,187.0,153.0,23.0,126.0,1.0,,1.0,0.0,2.0,34.0,1.0,1.0,32.0
2000,東京都,25.0,19.0,1.0,9.0,8.0,,0.0,,1.0,6.0,0.0,0.0,6.0
2000,栃木県,431.0,402.0,22.0,278.0,94.0,,1.0,0.0,7.0,29.0,0.0,1.0,28.0
2000,沖縄県,6.0,5.0,,,,,,,5.0,1.0,,,1.0
2000,滋賀県,61.0,53.0,16.0,18.0,18.0,,0.0,0.0,1.0,8.0,2.0,0.0,6.0
2000,熊本県,808.0,756.0,14.0,565.0,160.0,,,,17.0,52.0,0.0,3.0,49.0
2000,石川県,117.0,96.0,5.0,65.0,4.0,,0.0,0.0,22.0,21.0,0.0,,21.0
2000,神奈川県,27.0,13.0,2.0,6.0,4.0,,0.0,,1.0,14.0,0.0,0.0,14.0
2000,福井県,118.0,105.0,14.0,84.0,6.0,,0.0,0.0,1.0,13.0,1.0,0.0,12.0
2000,福岡県,146.0,134.0,11.0,94.0,29.0,,0.0,,0.0,12.0,0.0,0.0,12.0
2000,福島県,764.0,527.0,122.0,342.0,45.0,,10.0,0.0,8.0,237.0,17.0,3.0,217.0
2000,秋田県,647.0,533.0,27.0,490.0,1.0,,3.0,,12.0,114.0,6.0,8.0,100.0
2000,群馬県,181.0,161.0,6.0,119.0,14.0,,20.0,0.0,2.0,20.0,3.0,0.0,17.0
2000,茨城県,231.0,199.0,6.0,147.0,46.0,,0.0,0.0,0.0,32.0,0.0,,32.0
2000,長崎県,104.0,52.0,0.0,37.0,15.0,,,,0.0,52.0,,,52.0
2000,長野県,325.0,290.0,30.0,44.0,73.0,,119.0,0.0,24.0,35.0,2.0,1.0,32.0
2000,青森県,612.0,486.0,90.0,277.0,1.0,,32.0,2.0,84.0,126.0,9.0,29.0,88.0
2000,静岡県,388.0,367.0,8.0,221.0,134.0,,0.0,0.0,4.0,21.0,2.0,0.0,19.0
2000,香川県,18.0,14.0,13.0,0.0,1.0,,,,0.0,4.0,0.0,,4.0
2000,高知県,448.0,422.0,13.0,226.0,177.0,,0.0,,6.0,26.0,0.0,0.0,26.0
2000,鳥取県,132.0,110.0,38.0,53.0,18.0,,0.0,0.0,1.0,22.0,2.0,0.0,20.0
2000,鹿児島県,516.0,422.0,14.0,356.0,52.0,,,0.0,0.0,94.0,0.0,,94.0
2001,三重県,352.0,343.0,13.0,164.0,166.0,,0.0,,0.0,9.0,0.0,0.0,9.0
2001,京都府,96.0,75.0,15.0,35.0,24.0,,0.0,0.0,1.0,21.0,1.0,1.0,19.0
2001,佐賀県,131.0,85.0,2.0,53.0,30.0,,0.0,,0.0,46.0,2.0,,44.0
2001,全国,15774.0,12846.0,925.0,7203.0,2133.0,,1483.0,821.0,281.0,2928.0,154.0,67.0,2707.0
2001,兵庫県,192.0,155.0,21.0,90.0,40.0,,,,4.0,37.0,1.0,0.0,36.0
2001,北海道,2867.0,2050.0,4.0,29.0,0.0,,1179.0,819.0,19.0,817.0,55.0,22.0,740.0
2001,千葉県,86.0,69.0,4.0,61.0,4.0,,,,0.0,17.0,0.0,0.0,17.0
2001,和歌山県,205.0,198.0,0.0,114.0,82.0,,1.0,,1.0,7.0,,,7.0
2001,埼玉県,90.0,72.0,2.0,46.0,22.0,,0.0,0.0,2.0,18.0,1.0,0.0,17.0
2001,大分県,632.0,625.0,5.0,529.0,91.0,,,,0.0,7.0,,,7.0
2001,大阪府,20.0,8.0,2.0,3.0,3.0,,,,0.0,12.0,1.0,0.0,11.0
2001,奈良県,253.0,247.0,1.0,126.0,116.0,,0.0,,4.0,6.0,0.0,0.0,6.0
2001,宮城県,372.0,282.0,41.0,231.0,3.0,,2.0,0.0,5.0,90.0,4.0,3.0,83.0
2001,宮崎県,1088.0,1020.0,27.0,936.0,52.0,,,,5.0,68.0,0.0,0.0,68.0
2001,富山県,39.0,22.0,1.0,18.0,0.0,,0.0,1.0,2.0,17.0,1.0,0.0,16.0
2001,山口県,176.0,120.0,24.0,61.0,35.0,,0.0,,0.0,56.0,1.0,,55.0
2001,山形県,257.0,178.0,7.0,164.0,0.0,,2.0,,5.0,79.0,5.0,2.0,72.0
2001,山梨県,48.0,37.0,5.0,13.0,6.0,,7.0,0.0,6.0,11.0,1.0,0.0,10.0
2001,岐阜県,411.0,358.0,31.0,130.0,174.0,,8.0,0.0,15.0,53.0,7.0,5.0,41.0
2001,岡山県,359.0,321.0,39.0,115.0,163.0,,0.0,,4.0,38.0,2.0,,36.0
2001,岩手県,1000.0,541.0,107.0,292.0,2.0,,134.0,0.0,6.0,459.0,24.0,4.0,431.0
2001,島根県,276.0,171.0,87.0,67.0,17.0,,0.0,0.0,0.0,105.0,9.0,2.0,94.0
2001,広島県,315.0,195.0,131.0,36.0,26.0,,0.0,,2.0,120.0,7.0,0.0,113.0
2001,徳島県,176.0,159.0,5.0,136.0,18.0,,0.0,,0.0,17.0,0.0,,17.0
2001,愛媛県,473.0,467.0,14.0,296.0,156.0,,,,1.0,6.0,,,6.0
2001,愛知県,202.0,190.0,10.0,93.0,86.0,,0.0,,1.0,12.0,1.0,0.0,11.0
2001,新潟県,141.0,120.0,2.0,116.0,0.0,,0.0,0.0,2.0,21.0,0.0,0.0,21.0
2001,東京都,28.0,21.0,0.0,12.0,9.0,,,,0.0,7.0,0.0,0.0,7.0
2001,栃木県,392.0,376.0,12.0,270.0,93.0,,1.0,0.0,0.0,16.0,0.0,0.0,16.0
2001,沖縄県,3.0,2.0,,,,,,,2.0,1.0,,,1.0
2001,滋賀県,57.0,48.0,14.0,20.0,14.0,,0.0,0.0,0.0,9.0,1.0,0.0,8.0
2001,熊本県,774.0,759.0,9.0,558.0,153.0,,,,39.0,15.0,0.0,0.0,15.0
2001,石川県,103.0,81.0,4.0,59.0,2.0,,,0.0,16.0,22.0,0.0,0.0,22.0
2001,神奈川県,27.0,15.0,1.0,7.0,5.0,,1.0,,1.0,12.0,0.0,0.0,12.0
2001,福井県,118.0,103.0,19.0,81.0,3.0,,0.0,0.0,0.0,15.0,0.0,0.0,15.0
2001,福岡県,114.0,101.0,2.0,77.0,22.0,,0.0,,0.0,13.0,0.0,,13.0
2001,福島県,669.0,479.0,79.0,344.0,41.0,,9.0,0.0,6.0,190.0,11.0,1.0,178.0
2001,秋田県,648.0,536.0,14.0,494.0,1.0,,2.0,,25.0,112.0,9.0,13.0,90.0
2001,群馬県,145.0,133.0,2.0,102.0,15.0,,13.0,0.0,1.0,12.0,1.0,1.0,10.0
2001,茨城県,228.0,182.0,7.0,136.0,38.0,,,,1.0,46.0,1.0,0.0,45.0
2001,長崎県,91.0,45.0,6.0,23.0,16.0,,,,0.0,46.0,0.0,,46.0
2001,長野県,261.0,234.0,23.0,40.0,65.0,,87.0,0.0,19.0,27.0,1.0,0.0,26.0
2001,青森県,541.0,439.0,55.0,271.0,1.0,,36.0,1.0,75.0,102.0,6.0,13.0,83.0
2001,静岡県,313.0,308.0,9.0,176.0,120.0,,0.0,,3.0,5.0,0.0,0.0,5.0
2001,香川県,11.0,8.0,8.0,0.0,0.0,,,,0.0,3.0,,0.0,3.0
2001,高知県,427.0,403.0,8.0,230.0,158.0,,1.0,0.0,6.0,24.0,0.0,0.0,24.0
2001,鳥取県,132.0,113.0,39.0,57.0,16.0,,0.0,,1.0,19.0,1.0,0.0,18.0
2001,鹿児島県,435.0,352.0,14.0,292.0,45.0,,,,1.0,83.0,,,83.0
2002,三重県,333.0,327.0,11.0,158.0,157.0,,0.0,,1.0,6.0,0.0,0.0,6.0
2002,京都府,86.0,68.0,13.0,33.0,21.0,,0.0,0.0,1.0,18.0,1.0,1.0,16.0
2002,佐賀県,110.0,65.0,2.0,44.0,19.0,,0.0,,,45.0,,,45.0
2002,全国,15092.0,12420.0,889.0,6860.0,2080.0,,1525.0,809.0,257.0,2672.0,131.0,47.0,2494.0
2002,兵庫県,180.0,142.0,18.0,80.0,37.0,,,,7.0,38.0,1.0,0.0,37.0
2002,北海道,2798.0,2073.0,0.0,31.0,0.0,,1222.0,806.0,14.0,725.0,47.0,14.0,664.0
2002,千葉県,77.0,74.0,6.0,62.0,6.0,,,,0.0,3.0,0.0,0.0,3.0
2002,和歌山県,189.0,184.0,0.0,108.0,73.0,,1.0,,2.0,5.0,,,5.0
2002,埼玉県,78.0,64.0,2.0,38.0,20.0,,0.0,0.0,4.0,14.0,0.0,,14.0
2002,大分県,615.0,608.0,4.0,520.0,84.0,,,,0.0,7.0,0.0,,7.0
2002,大阪府,19.0,7.0,2.0,2.0,3.0,,,,0.0,12.0,1.0,0.0,11.0
2002,奈良県,229.0,224.0,2.0,104.0,115.0,,0.0,,3.0,5.0,0.0,0.0,5.0
2002,宮城県,370.0,278.0,38.0,220.0,2.0,,1.0,0.0,17.0,92.0,5.0,1.0,86.0
2002,宮崎県,1117.0,1042.0,25.0,958.0,57.0,,,,2.0,75.0,,,75.0
2002,富山県,42.0,26.0,1.0,22.0,0.0,,0.0,1.0,2.0,16.0,1.0,0.0,15.0
2002,山口県,180.0,117.0,24.0,60.0,33.0,,0.0,0.0,0.0,63.0,1.0,0.0,62.0
2002,山形県,228.0,160.0,6.0,150.0,0.0,,1.0,,3.0,68.0,3.0,2.0,63.0
2002,山梨県,44.0,34.0,4.0,10.0,7.0,,6.0,0.0,7.0,10.0,1.0,0.0,9.0
2002,岐阜県,361.0,323.0,22.0,118.0,165.0,,6.0,0.0,12.0,38.0,6.0,4.0,28.0
2002,岡山県,355.0,311.0,38.0,108.0,162.0,,0.0,,3.0,44.0,2.0,,42.0
2002,岩手県,950.0,552.0,112.0,276.0,3.0,,145.0,0.0,16.0,398.0,17.0,4.0,377.0
2002,島根県,288.0,177.0,85.0,74.0,14.0,,0.0,,4.0,111.0,9.0,2.0,100.0
2002,広島県,297.0,184.0,129.0,29.0,24.0,,0.0,,2.0,113.0,6.0,0.0,107.0
2002,徳島県,164.0,153.0,3.0,133.0,16.0,,0.0,,1.0,11.0,0.0,,11.0
2002,愛媛県,453.0,448.0,11.0,276.0,160.0,,0.0,,1.0,5.0,,,5.0
2002,愛知県,176.0,164.0,9.0,72.0,82.0,,0.0,0.0,1.0,12.0,1.0,0.0,11.0
2002,新潟県,156.0,127.0,4.0,118.0,0.0,,0.0,,5.0,29.0,0.0,0.0,29.0
2002,東京都,22.0,16.0,0.0,9.0,7.0,,0.0,,0.0,6.0,0.0,0.0,6.0
2002,栃木県,392.0,382.0,10.0,280.0,90.0,,0.0,0.0,2.0,10.0,0.0,0.0,10.0
2002,沖縄県,1.0,1.0,,,,,,,1.0,0.0,,,0.0
2002,滋賀県,43.0,37.0,11.0,18.0,8.0,,0.0,0.0,0.0,6.0,1.0,0.0,5.0
2002,熊本県,728.0,679.0,21.0,512.0,139.0,,0.0,,7.0,49.0,0.0,,49.0
2002,石川県,102.0,84.0,4.0,57.0,3.0,,0.0,0.0,20.0,18.0,0.0,0.0,18.0
2002,神奈川県,24.0,12.0,0.0,8.0,3.0,,0.0,0.0,1.0,12.0,0.0,0.0,12.0
2002,福井県,97.0,89.0,13.0,73.0,3.0,,0.0,0.0,0.0,8.0,1.0,0.0,7.0
2002,福岡県,99.0,87.0,3.0,60.0,24.0,,,,0.0,12.0,0.0,,12.0
2002,福島県,612.0,457.0,69.0,331.0,40.0,,7.0,0.0,10.0,155.0,9.0,1.0,145.0
2002,秋田県,644.0,535.0,24.0,486.0,0.0,,3.0,0.0,22.0,109.0,9.0,9.0,91.0
2002,群馬県,151.0,135.0,2.0,101.0,17.0,,14.0,,1.0,16.0,2.0,,14.0
2002,茨城県,189.0,169.0,4.0,120.0,45.0,,0.0,,0.0,20.0,0.0,0.0,20.0
2002,長崎県,87.0,43.0,0.0,25.0,18.0,,,,,44.0,,,44.0
2002,長野県,258.0,237.0,27.0,40.0,65.0,,90.0,0.0,15.0,21.0,1.0,0.0,20.0
2002,青森県,493.0,394.0,63.0,237.0,4.0,,27.0,2.0,61.0,99.0,5.0,9.0,85.0
2002,静岡県,295.0,288.0,8.0,150.0,128.0,,1.0,,1.0,7.0,0.0,0.0,7.0
2002,香川県,12.0,9.0,8.0,1.0,0.0,,,,0.0,3.0,0.0,,3.0
2002,高知県,422.0,400.0,5.0,217.0,172.0,,1.0,,5.0,22.0,0.0,0.0,22.0
2002,鳥取県,125.0,108.0,29.0,64.0,14.0,,0.0,,1.0,17.0,1.0,0.0,16.0
2002,鹿児島県,401.0,326.0,17.0,267.0,40.0,,,,2.0,75.0,,,75.0
2003,三重県,327.0,322.0,9.0,155.0,158.0,,0.0,,0.0,5.0,0.0,0.0,5.0
2003,京都府,90.0,70.0,12.0,35.0,22.0,,0.0,,1.0,20.0,1.0,1.0,18.0
2003,佐賀県,99.0,64.0,0.0,43.0,21.0,,0.0,,,35.0,2.0,,33.0
2003,全国,15171.0,12605.0,864.0,6989.0,2027.0,,1677.0,839.0,209.0,2566.0,118.0,32.0,2416.0
2003,兵庫県,163.0,133.0,16.0,76.0,38.0,,,0.0,3.0,30.0,1.0,0.0,29.0
2003,北海道,2918.0,2262.0,0.0,38.0,0.0,,1368.0,838.0,18.0,656.0,36.0,9.0,611.0
2003,千葉県,88.0,66.0,1.0,61.0,4.0,,0.0,,0.0,22.0,,,22.0
2003,和歌山県,173.0,167.0,0.0,101.0,65.0,,1.0,,0.0,6.0,,,6.0
2003,埼玉県,80.0,66.0,2.0,39.0,20.0,,1.0,0.0,4.0,14.0,0.0,0.0,14.0
2003,大分県,652.0,644.0,3.0,549.0,91.0,,,,1.0,8.0,0.0,,8.0
2003,大阪府,21.0,8.0,2.0,4.0,2.0,,,,0.0,13.0,1.0,0.0,12.0
2003,奈良県,197.0,196.0,2.0,103.0,91.0,,0.0,,0.0,1.0,0.0,0.0,1.0
2003,宮城県,383.0,299.0,54.0,235.0,2.0,,1.0,0.0,7.0,84.0,1.0,0.0,83.0
2003,宮崎県,1107.0,1039.0,27.0,958.0,51.0,,0.0,,3.0,68.0,0.0,,68.0
2003,富山県,36.0,24.0,1.0,19.0,1.0,,0.0,1.0,2.0,12.0,1.0,,11.0
2003,山口県,179.0,123.0,24.0,66.0,33.0,,,,0.0,56.0,1.0,0.0,55.0
2003,山形県,247.0,173.0,13.0,156.0,0.0,,1.0,,3.0,74.0,4.0,1.0,69.0
2003,山梨県,50.0,37.0,5.0,11.0,8.0,,7.0,0.0,6.0,13.0,1.0,0.0,12.0
2003,岐阜県,344.0,311.0,19.0,116.0,158.0,,6.0,0.0,12.0,33.0,5.0,4.0,24.0
2003,岡山県,331.0,295.0,27.0,102.0,166.0,,0.0,0.0,0.0,36.0,1.0,,35.0
2003,岩手県,974.0,557.0,122.0,275.0,5.0,,138.0,0.0,17.0,417.0,20.0,3.0,394.0
2003,島根県,269.0,172.0,75.0,82.0,15.0,,0.0,,0.0,97.0,6.0,0.0,91.0
2003,広島県,246.0,146.0,98.0,28.0,19.0,,0.0,,1.0,100.0,4.0,0.0,96.0
2003,徳島県,167.0,156.0,6.0,129.0,19.0,,0.0,,2.0,11.0,0.0,,11.0
2003,愛媛県,453.0,451.0,12.0,259.0,180.0,,0.0,,0.0,2.0,,,2.0
2003,愛知県,163.0,151.0,7.0,74.0,70.0,,0.0,,0.0,12.0,1.0,0.0,11.0
2003,新潟県,157.0,132.0,1.0,129.0,0.0,,0.0,0.0,2.0,25.0,0.0,0.0,25.0
2003,東京都,21.0,15.0,0.0,8.0,7.0,,0.0,,0.0,6.0,0.0,0.0,6.0
2003,栃木県,393.0,384.0,15.0,280.0,87.0,,0.0,,2.0,9.0,0.0,0.0,9.0
2003,沖縄県,1.0,0.0,,,,,,,0.0,1.0,,,1.0
2003,滋賀県,38.0,33.0,8.0,17.0,8.0,,0.0,0.0,0.0,5.0,1.0,0.0,4.0
2003,熊本県,736.0,693.0,4.0,521.0,164.0,,,,4.0,43.0,0.0,,43.0
2003,石川県,94.0,75.0,4.0,52.0,2.0,,,0.0,17.0,19.0,0.0,,19.0
2003,神奈川県,19.0,8.0,1.0,4.0,2.0,,0.0,,1.0,11.0,0.0,0.0,11.0
2003,福井県,96.0,87.0,13.0,71.0,3.0,,0.0,0.0,0.0,9.0,1.0,0.0,8.0
2003,福岡県,109.0,97.0,4.0,71.0,22.0,,,,0.0,12.0,0.0,,12.0
2003,福島県,619.0,462.0,79.0,328.0,35.0,,11.0,0.0,9.0,157.0,10.0,1.0,146.0
2003,秋田県,693.0,593.0,31.0,538.0,0.0,,13.0,0.0,11.0,100.0,10.0,4.0,86.0
2003,群馬県,144.0,130.0,3.0,101.0,15.0,,11.0,,0.0,14.0,2.0,0.0,12.0
2003,茨城県,187.0,167.0,4.0,127.0,36.0,,0.0,,0.0,20.0,0.0,,20.0
2003,長崎県,89.0,37.0,0.0,20.0,17.0,,,,,52.0,0.0,,52.0
2003,長野県,245.0,229.0,26.0,33.0,69.0,,87.0,0.0,14.0,16.0,1.0,0.0,15.0
2003,青森県,517.0,425.0,64.0,270.0,0.0,,31.0,0.0,60.0,92.0,4.0,9.0,79.0
2003,静岡県,301.0,289.0,3.0,163.0,119.0,,1.0,0.0,3.0,12.0,0.0,0.0,12.0
2003,香川県,11.0,9.0,8.0,0.0,1.0,,,,0.0,2.0,0.0,,2.0
2003,高知県,405.0,376.0,6.0,217.0,148.0,,0.0,,5.0,29.0,0.0,0.0,29.0
2003,鳥取県,151.0,121.0,32.0,71.0,18.0,,0.0,0.0,0.0,30.0,3.0,,27.0
2003,鹿児島県,388.0,311.0,21.0,254.0,35.0,,,,1.0,77.0,0.0,,77.0
2004,三重県,321.0,315.0,8.0,150.0,157.0,,0.0,,0.0,6.0,,,
2004,京都府,100.0,81.0,9.0,47.0,25.0,,0.0,,0.0,19.0,,,
2004,佐賀県,79.0,67.0,0.0,42.0,25.0,,0.0,,,12.0,,,
2004,全国,15615.0,13167.0,816.0,7491.0,2004.0,,1849.0,819.0,188.0,2448.0,,,
2004,兵庫県,166.0,142.0,19.0,84.0,37.0,,,,2.0,24.0,,,
2004,北海道,2985.0,2396.0,0.0,43.0,,,1530.0,811.0,12.0,589.0,,,
2004,千葉県,76.0,60.0,0.0,57.0,3.0,,0.0,,0.0,16.0,,,
2004,和歌山県,175.0,172.0,0.0,106.0,64.0,,1.0,,1.0,3.0,,,
2004,埼玉県,82.0,69.0,2.0,45.0,20.0,,0.0,0.0,2.0,13.0,,,
2004,大分県,726.0,720.0,1.0,631.0,88.0,,0.0,,0.0,6.0,,,
2004,大阪府,22.0,10.0,3.0,4.0,3.0,,,,,12.0,,,
2004,奈良県,192.0,191.0,1.0,97.0,93.0,,0.0,,0.0,1.0,,,
2004,宮城県,440.0,351.0,58.0,283.0,3.0,,2.0,0.0,5.0,89.0,,,
2004,宮崎県,1250.0,1190.0,20.0,1113.0,54.0,,0.0,,3.0,60.0,,,
2004,富山県,41.0,31.0,0.0,25.0,0.0,,0.0,1.0,5.0,10.0,,,
2004,山口県,181.0,129.0,24.0,74.0,30.0,,0.0,,1.0,52.0,,,
2004,山形県,249.0,163.0,11.0,147.0,0.0,,3.0,,2.0,86.0,,,
2004,山梨県,47.0,35.0,5.0,11.0,9.0,,8.0,,2.0,12.0,,,
2004,岐阜県,324.0,295.0,13.0,116.0,153.0,,5.0,0.0,8.0,29.0,,,
2004,岡山県,346.0,304.0,26.0,106.0,171.0,,0.0,0.0,1.0,42.0,,,
2004,岩手県,965.0,560.0,134.0,298.0,1.0,,125.0,0.0,2.0,405.0,,,
2004,島根県,282.0,180.0,72.0,88.0,16.0,,0.0,,4.0,102.0,,,
2004,広島県,221.0,133.0,83.0,29.0,20.0,,,,1.0,88.0,,,
2004,徳島県,170.0,160.0,13.0,128.0,18.0,,0.0,,1.0,10.0,,,
2004,愛媛県,463.0,460.0,12.0,270.0,178.0,,0.0,,0.0,3.0,,,
2004,愛知県,168.0,156.0,5.0,74.0,76.0,,0.0,0.0,1.0,12.0,,,
2004,新潟県,145.0,121.0,1.0,116.0,0.0,,0.0,,4.0,24.0,,,
2004,東京都,24.0,17.0,0.0,10.0,7.0,,0.0,,0.0,7.0,,,
2004,栃木県,372.0,360.0,9.0,265.0,85.0,,0.0,,1.0,12.0,,,
